cx,cy,cz,a,b,theta,R3,R4,E,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.3,1.4,13.5,7.3,5.9,25.5,2.1,1.9,-5.568005416,-1.155381452,-0.777700753,-0.030071534,-1.695173084,-0.024631022,-1.777455961,-0.057079565,-0.389993072,-2.116175191,-0.274550685,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.4_cz=13.5.log
0.2,1.4,13.5,7.3,5.9,25.5,2.1,1.9,-5.563353058,-1.09440254,-0.835976352,-0.029211845,-1.730589749,-0.025573542,-1.78618337,-0.057764805,-0.411404969,-2.078192011,-0.265022573,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.4_cz=13.5.log
1.1,0,13.8,7.3,5.9,25.5,2.3,0,-5.562574945,-1.049461529,-1.049461529,-0.15968749,-0.10575677,-0.10575677,-0.15968749,-0.051392442,-0.051392442,-2.072442136,-2.072442136,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=0.0_cz=13.8.log
0.2,1.5,13.5,7.3,5.9,25.5,2.1,1.9,-5.559839629,-1.144201734,-0.853034584,-0.02821787,-1.665687644,-0.024695029,-1.814977293,-0.056099394,-0.418389782,-2.067101399,-0.252841977,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.5_cz=13.5.log
0.9,0,13.6,7.3,5.9,25.5,2.3,0,-5.558541938,-0.730112905,-0.73010663,-0.181217358,-0.133635785,-0.133635785,-0.181217358,-0.059843119,-0.059843119,-2.196946395,-2.196946395,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=0.0_cz=13.6.log
0.9,-0.1,13.6,7.3,5.9,25.5,2.3,0,-5.552049092,-0.731799652,-0.742267774,-0.191208572,-0.125449289,-0.142334328,-0.171841103,-0.060879138,-0.058792039,-2.167589595,-2.212337961,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=-0.1_cz=13.6.log
0.9,0.1,13.6,7.3,5.9,25.5,2.3,0,-5.552049092,-0.742267774,-0.731799652,-0.171841103,-0.142334328,-0.125449289,-0.191208572,-0.058792039,-0.060879138,-2.212337961,-2.167589595,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=0.1_cz=13.6.log
1.1,0,13.6,7.3,5.9,25.5,2.3,0,-5.550394349,-0.983081011,-0.983081011,-0.180828302,-0.124455313,-0.124455313,-0.180828302,-0.05757467,-0.05757467,-2.073439877,-2.073440505,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=0.0_cz=13.6.log
1.1,-0.1,13.8,7.3,5.9,25.5,2.3,0,-5.54453215,-1.047107112,-1.054812934,-0.16785516,-0.099656118,-0.112409631,-0.152043163,-0.0522195,-0.050552206,-2.077757774,-2.047060612,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=-0.1_cz=13.8.log
1.1,0.1,13.8,7.3,5.9,25.5,2.3,0,-5.54453215,-1.054812934,-1.047107112,-0.152043163,-0.112409631,-0.099656118,-0.16785516,-0.050552206,-0.0522195,-2.047060612,-2.077757774,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=0.1_cz=13.8.log
0.1,1.5,13.5,7.3,5.9,25.5,2.1,1.9,-5.533553236,-1.07554712,-0.92776977,-0.027358181,-1.718806366,-0.025599898,-1.794502897,-0.056701176,-0.441788375,-2.006018948,-0.24425262,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.1_cy=1.5_cz=13.5.log
0.3,1.5,13.5,7.3,5.9,25.5,2.1,1.9,-5.52806817,-1.206705495,-0.7806375,-0.029047438,-1.604425098,-0.023783884,-1.823277996,-0.055461216,-0.396368574,-2.0806393,-0.261660375,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.5_cz=13.5.log
1.1,-0.1,13.6,7.3,5.9,25.5,2.3,0,-5.526104692,-0.982778551,-0.992317959,-0.190514546,-0.116768316,-0.132626749,-0.171715601,-0.058525348,-0.056606422,-2.117853153,-1.999758908,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=-0.1_cz=13.6.log
1.1,0.1,13.6,7.3,5.9,25.5,2.3,0,-5.526104064,-0.992317959,-0.982778551,-0.171715601,-0.132626749,-0.116768316,-0.190514546,-0.056606422,-0.058525348,-1.999758908,-2.117852525,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=0.1_cz=13.6.log
0.1,1.4,13.5,7.3,5.9,25.5,2.1,1.9,-5.513701956,-1.030011229,-0.898759983,-0.028325801,-1.75798056,-0.026503512,-1.785993862,-0.058409258,-0.434149068,-2.001666539,-0.255689617,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.1_cy=1.4_cz=13.5.log
0.3,1.3,13.5,7.3,5.9,25.5,2.1,1.9,-5.512979692,-1.078025784,-0.750884741,-0.031132026,-1.701898737,-0.025515812,-1.704901999,-0.058717366,-0.383359037,-2.136881138,-0.287842602,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.3_cz=13.5.log
0.3,1.4,13.6,7.3,5.9,25.5,2.1,1.9,-5.512113729,-1.18316634,-0.935463043,-0.028349647,-1.634848038,-0.023118723,-1.700193164,-0.053786392,-0.3625119,-2.085883401,-0.257362559,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.4_cz=13.6.log
0.4,1.4,13.5,7.3,5.9,25.5,2.1,1.9,-5.5061596,-1.211326479,-0.725633739,-0.030907378,-1.65269254,-0.023683482,-1.760407769,-0.056357928,-0.369725127,-2.093515805,-0.284235047,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.4_cy=1.4_cz=13.5.log
0.9,0,13.8,7.3,5.9,25.5,2.3,0,-5.505622765,-0.944146526,-0.944146526,-0.15938001,-0.113775093,-0.113775093,-0.15938001,-0.053221633,-0.053221006,-2.090939249,-2.090939249,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=0.0_cz=13.8.log
0.2,1.4,13.4,7.3,5.9,25.5,2.1,1.9,-5.501333734,-0.944246928,-0.555883499,-0.030997739,-1.783151241,-0.027216364,-1.857034269,-0.061351025,-0.443421156,-2.115068263,-0.28222827,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=1.9_R4=2.1_cx=0.2_cy=1.4_cz=13.4.log
0.9,-0.1,13.8,7.3,5.9,25.5,2.3,0,-5.499915562,-0.942858875,-0.951086787,-0.167753503,-0.107265305,-0.120878506,-0.151475894,-0.054108932,-0.052320529,-2.046087344,-2.126739322,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=-0.1_cz=13.8.log
0.9,0.1,13.8,7.3,5.9,25.5,2.3,0,-5.499915562,-0.951086787,-0.942858875,-0.151475894,-0.120878506,-0.107265305,-0.167753503,-0.052320529,-0.054108932,-2.126739322,-2.046087344,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=0.1_cz=13.8.log
0.4,1.3,13.5,7.3,5.9,25.5,2.1,1.9,-5.4982125,-1.136145761,-0.715796892,-0.031994225,-1.676276248,-0.024536896,-1.68140928,-0.057956824,-0.363592472,-2.145203176,-0.298380377,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.4_cy=1.3_cz=13.5.log
0.2,1.5,13.6,7.3,5.9,25.5,2.1,1.9,-5.490922716,-1.171084262,-0.977220068,-0.026602659,-1.625395227,-0.02321285,-1.749804105,-0.052841362,-0.387920407,-2.026024594,-0.237476767,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.5_cz=13.6.log
0.2,1.5,13.4,7.3,5.9,25.5,2.1,1.9,-5.490438906,-1.02721379,-0.59426201,-0.029918422,-1.68519191,-0.026263804,-1.871389187,-0.059553837,-0.451218596,-2.093452426,-0.269094486,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.5_cz=13.4.log
0.2,1.4,13.6,7.3,5.9,25.5,2.1,1.9,-5.488173595,-1.146060419,-0.976607618,-0.027520079,-1.665250897,-0.024023593,-1.710075192,-0.054387547,-0.381658485,-2.028624996,-0.248733669,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.4_cz=13.6.log
0.1,1.5,13.4,7.3,5.9,25.5,2.1,1.9,-5.486407781,-0.921984128,-0.702604122,-0.029032378,-1.750529506,-0.027200048,-1.844401237,-0.06023594,-0.477479889,-2.051229788,-0.259586454,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.1_cy=1.5_cz=13.4.log
0.3,1.5,13.6,7.3,5.9,25.5,2.1,1.9,-5.485493499,-1.209130194,-0.925756718,-0.027407127,-1.573418574,-0.022339356,-1.754305862,-0.052280368,-0.368276206,-2.063334456,-0.245423553,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.5_cz=13.6.log
0.4,1.4,13.6,7.3,5.9,25.5,2.1,1.9,-5.481549599,-1.216428135,-0.897385736,-0.02916039,-1.598615611,-0.022207579,-1.682481067,-0.053149469,-0.344326032,-2.09480973,-0.266125108,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.4_cy=1.4_cz=13.6.log
0.3,1.4,13.4,7.3,5.9,25.5,2.1,1.9,-5.47971978,-1.040450486,-0.47191011,-0.031888803,-1.739000893,-0.026236193,-1.85022202,-0.06057856,-0.419413251,-2.127179834,-0.292693882,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.4_cz=13.4.log
0.2,1.3,13.5,7.3,5.9,25.5,2.1,1.9,-5.475452398,-1.018113012,-0.794074999,-0.030240962,-1.720588494,-0.026483432,-1.722051848,-0.05944716,-0.404167896,-2.078472507,-0.277588461,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.3_cz=13.5.log
0.1,1.4,13.4,7.3,5.9,25.5,2.1,1.9,-5.46777701,-0.844811693,-0.647772298,-0.030080319,-1.81729406,-0.028189004,-1.854172823,-0.062087722,-0.469017917,-2.053562243,-0.271949029,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.1_cy=1.4_cz=13.4.log
0.4,1.3,13.6,7.3,5.9,25.5,2.1,1.9,-5.467652135,-1.17251373,-0.900196981,-0.030159386,-1.603788803,-0.022985691,-1.601454466,-0.05462851,-0.338741193,-2.129585707,-0.279147196,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.4_cy=1.3_cz=13.6.log
0.3,1.3,13.6,7.3,5.9,25.5,2.1,1.9,-5.459866618,-1.13675319,-0.925678906,-0.029323542,-1.62617836,-0.023921936,-1.624393721,-0.055308731,-0.356496589,-2.095259655,-0.269676815,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.3_cz=13.6.log
0.3,1.5,13.4,7.3,5.9,25.5,2.1,1.9,-5.423228192,-1.125670109,-0.490760511,-0.030783131,-1.60925818,-0.025309988,-1.884901988,-0.05882969,-0.426497839,-2.075742212,-0.278816498,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.5_cz=13.4.log
0.3,1.3,13.4,7.3,5.9,25.5,2.1,1.9,-5.422648373,-0.923160081,-0.424190485,-0.033040912,-1.768055861,-0.027208833,-1.78274587,-0.062342491,-0.412073894,-2.161972753,-0.307058213,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.3_cz=13.4.log
0.4,1.5,13.5,7.3,5.9,25.5,2.1,1.9,-5.414316295,-1.261439427,-0.712674402,-0.029864456,-1.53676195,-0.022861444,-1.819727544,-0.054783506,-0.375595483,-2.02166591,-0.270606785,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.4_cy=1.5_cz=13.5.log
0.4,1.5,13.6,7.3,5.9,25.5,2.1,1.9,-5.412460748,-1.241039077,-0.876280064,-0.028192769,-1.516502162,-0.021460842,-1.747809878,-0.051680469,-0.34965673,-2.041957701,-0.253523453,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.4_cy=1.5_cz=13.6.log
0.2,1.3,13.6,7.3,5.9,25.5,2.1,1.9,-5.409481331,-1.099811677,-0.955545873,-0.028468874,-1.642575196,-0.024856926,-1.641340256,-0.055949419,-0.375148068,-2.021714228,-0.260370214,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.3_cz=13.6.log
0.1,1.3,13.5,7.3,5.9,25.5,2.1,1.9,-5.404900507,-0.95791535,-0.844066211,-0.029324797,-1.73195521,-0.027444777,-1.732477299,-0.060139303,-0.426204165,-1.989441389,-0.267523828,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.1_cy=1.3_cz=13.5.log
0.2,1.3,13.4,7.3,5.9,25.5,2.1,1.9,-5.402497771,-0.828739907,-0.487345601,-0.032122237,-1.791356562,-0.028219125,-1.79971374,-0.063164529,-0.435322512,-2.124513544,-0.2957486,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.3_cz=13.4.log
0.4,1.3,13.4,7.3,5.9,25.5,2.1,1.9,-5.379465017,-1.015706511,-0.374041141,-0.033933231,-1.736071676,-0.026179717,-1.759142709,-0.061480292,-0.390135517,-2.136405486,-0.31890623,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.4_cy=1.3_cz=13.4.log
0.4,1.4,13.4,7.3,5.9,25.5,2.1,1.9,-5.377773878,-1.130855851,-0.398325778,-0.032756022,-1.685554611,-0.025243472,-1.83450415,-0.05976719,-0.396862424,-2.064083703,-0.303440618,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.4_cy=1.4_cz=13.4.log
1.2,0,13.8,7.3,5.9,25.5,2.3,0,-5.372776388,-1.087256457,-1.087256457,-0.159533122,-0.101755767,-0.101755767,-0.159533122,-0.050463099,-0.050463099,-1.961652736,-1.961652108,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.2_cy=0.0_cz=13.8.log
1.2,0,13.7,7.3,5.9,25.5,2.3,0,-5.361162433,-1.111257459,-1.111257459,-0.169580812,-0.11045431,-0.11045431,-0.169580812,-0.053366588,-0.053366588,-1.931568652,-1.931568024,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.2_cy=0.0_cz=13.7.log
1.2,-0.1,13.8,7.3,5.9,25.5,2.3,0,-5.34640528,-1.084531808,-1.091731858,-0.167531365,-0.095868468,-0.108173939,-0.151985432,-0.051263802,-0.049647336,-2.01196084,-1.883621867,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.2_cy=-0.1_cz=13.8.log
1.2,0.1,13.8,7.3,5.9,25.5,2.3,0,-5.34640528,-1.091733113,-1.084530553,-0.151985432,-0.108173939,-0.095868468,-0.167531365,-0.049647336,-0.051263802,-1.883621867,-2.01196084,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.2_cy=0.1_cz=13.8.log
0.1,1.3,13.4,7.3,5.9,25.5,2.1,1.9,-5.342194688,-0.73513173,-0.561729382,-0.031173442,-1.805908519,-0.029224396,-1.809610828,-0.063954564,-0.460162496,-2.046977153,-0.284711327,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.1_cy=1.3_cz=13.4.log
1.2,-0.1,13.7,7.3,5.9,25.5,2.3,0,-5.330364242,-1.109349829,-1.117177388,-0.178322027,-0.103803959,-0.117604159,-0.161385532,-0.054221884,-0.052493094,-2.007770328,-1.822057489,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.2_cy=-0.1_cz=13.7.log
1.2,0.1,13.7,7.3,5.9,25.5,2.3,0,-5.330359222,-1.117177388,-1.109349829,-0.161385532,-0.117604159,-0.103803959,-0.178322027,-0.052493094,-0.054221884,-1.822058116,-2.007764681,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.2_cy=0.1_cz=13.7.log
0.4,1.5,13.4,7.3,5.9,25.5,2.1,1.9,-5.257536059,-1.21485936,-0.395204543,-0.031623994,-1.524525505,-0.024349898,-1.885480552,-0.058067893,-0.403322012,-1.969453313,-0.288670915,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.4_cy=1.5_cz=13.4.log
0.1,1.5,13.3,7.3,5.9,25.5,2.1,1.9,-5.248940427,-0.622218836,-0.300453043,-0.030799446,-1.757114596,-0.028894325,-1.878687129,-0.064009785,-0.51581322,-2.08424811,-0.275785625,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.1_cy=1.5_cz=13.3.log
1.2,0,13.6,7.3,5.9,25.5,2.3,0,-5.245604584,-1.087986878,-1.087986878,-0.180230912,-0.119828055,-0.119828055,-0.180230912,-0.056434484,-0.056434484,-1.872348023,-1.872341748,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.2_cy=0.0_cz=13.6.log
0.2,1.4,13.3,7.3,5.9,25.5,2.1,1.9,-5.243075719,-0.65231547,-0.078931973,-0.032891564,-1.814712484,-0.028968372,-1.920210721,-0.065163776,-0.477857023,-2.135688242,-0.300351386,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.4_cz=13.3.log
0.1,1.4,13.3,7.3,5.9,25.5,2.1,1.9,-5.231784931,-0.502905339,-0.212550187,-0.031941514,-1.860436628,-0.029973643,-1.912619104,-0.066005894,-0.506498462,-2.09496849,-0.289098877,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.1_cy=1.4_cz=13.3.log
0.2,1.5,13.3,7.3,5.9,25.5,2.1,1.9,-5.222613872,-0.779507982,-0.143701045,-0.031720631,-1.672842514,-0.02792043,-1.915382659,-0.063226025,-0.486507248,-2.101094243,-0.286248727,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.5_cz=13.3.log
1.2,0.1,13.6,7.3,5.9,25.5,2.3,0,-5.20956041,-1.095741647,-1.086967802,-0.171296425,-0.127737191,-0.112409631,-0.189738944,-0.055501377,-0.057346884,-1.725901621,-1.978864708,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.2_cy=0.1_cz=13.6.log
1.2,-0.1,13.6,7.3,5.9,25.5,2.3,0,-5.209559782,-1.086967802,-1.095741647,-0.189738944,-0.112409631,-0.127737191,-0.171296425,-0.057346884,-0.055501377,-1.978864708,-1.725900994,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.2_cy=-0.1_cz=13.6.log
1.5,-0.8,13.3,7.3,5.9,25.5,2.1,1.9,-5.192425621,-1.097403293,-1.508827715,-0.08910391,-0.277540143,-0.038187749,-0.330233413,-0.077592239,-0.152621727,-1.969884412,-1.321679132,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.5_cy=-0.8_cz=13.3.log
0.3,1.4,13.3,7.3,5.9,25.5,2.1,1.9,-5.186833252,-0.799283332,0.042184987,-0.033807729,-1.755855811,-0.027944275,-1.916739335,-0.064284634,-0.450928686,-2.114036009,-0.311861175,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.4_cz=13.3.log
1.6,-0.9,13.3,7.3,5.9,25.5,2.1,1.9,-5.186396505,-1.118531555,-1.582363102,-0.092463598,-0.244382515,-0.038192769,-0.305228394,-0.0762638,-0.142793038,-1.907359316,-1.369399385,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.6_cy=-0.9_cz=13.3.log
1.5,-0.9,13.3,7.3,5.9,25.5,2.1,1.9,-5.179593042,-1.00684607,-1.544092522,-0.092080817,-0.254070014,-0.039814255,-0.311150833,-0.078510914,-0.148660884,-1.973946912,-1.354447077,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.5_cy=-0.9_cz=13.3.log
1.6,-0.8,13.3,7.3,5.9,25.5,2.1,1.9,-5.159606848,-1.213403537,-1.56468238,-0.089515556,-0.267033115,-0.036597638,-0.323702289,-0.075384659,-0.146506015,-1.853156884,-1.337092033,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.6_cy=-0.8_cz=13.3.log
1.6,-1,13.3,7.3,5.9,25.5,2.1,1.9,-5.151607978,-1.001529805,-1.593449948,-0.095503257,-0.224489192,-0.03983308,-0.288054701,-0.077110311,-0.139102652,-1.916213482,-1.397751542,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.6_cy=-1.0_cz=13.3.log
1.5,-0.7,13.3,7.3,5.9,25.5,2.1,1.9,-5.150590785,-1.164494153,-1.468441171,-0.086223639,-0.303476386,-0.036627759,-0.3507555,-0.076630894,-0.156591983,-1.92521323,-1.287145374,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.5_cy=-0.7_cz=13.3.log
1.5,-0.9,13.2,7.3,5.9,25.5,2.1,1.9,-5.131913578,-0.714627213,-1.556975302,-0.098707323,-0.270578547,-0.043852909,-0.323726134,-0.082932977,-0.155736687,-1.952189885,-1.436820315,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=1.9_R4=2.1_cx=1.5_cy=-0.9_cz=13.2.log
1.6,-0.9,13.2,7.3,5.9,25.5,2.1,1.9,-5.13131556,-0.899894521,-1.632635438,-0.098990957,-0.260361429,-0.042095881,-0.317350633,-0.08049008,-0.149474137,-1.841379149,-1.434307765,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.6_cy=-0.9_cz=13.2.log
0.2,1.3,13.3,7.3,5.9,25.5,2.1,1.9,-5.129798241,-0.483082298,0.024717619,-0.034107679,-1.84925942,-0.030057729,-1.872838735,-0.067126627,-0.468840959,-2.156640801,-0.314875733,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.3_cz=13.3.log
1.5,-0.8,13.4,7.3,5.9,25.5,2.1,1.9,-5.128017995,-1.221649018,-1.474839263,-0.083245476,-0.260127995,-0.034664907,-0.317168654,-0.073447536,-0.145589223,-1.981175827,-1.231957752,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=1.5_cy=-0.8_cz=13.4.log
0.3,1.3,13.3,7.3,5.9,25.5,2.1,1.9,-5.127175249,-0.627679428,0.116462091,-0.035058984,-1.817129653,-0.029001002,-1.85676946,-0.06618348,-0.442750976,-2.166187738,-0.327464838,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.3_cz=13.3.log
